FileName,Area,BoundingBoxArea,ConvexArea,Eccentricity,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,MaxIntensity,MinIntensity,MeanIntensity,Perimeter,filled_area,solidity,Porosity,Permeability
ALB (2410).jpeg,313.1013514,3297.756757,2864.27027,0.808815524,24.05110701,10.63074069,39.92957256,25.39125518,123.9189189,91.67567568,111.3702034,206.202607,1261.297297,0.770062598,0.208,10.23
ALB (457).jpeg,213.4351852,2147.12963,1800.037037,0.776856663,19.82682614,-9.559288385,30.22888413,19.38105073,176.6296296,128.1666667,155.3624226,149.055669,864.8333333,0.770076471,0.208,10.23
ALB (960).jpeg,213.4351852,2147.12963,1800.037037,0.776856663,19.82682614,-9.559288385,30.22888413,19.38105073,176.6296296,128.1666667,155.3624226,149.055669,864.8333333,0.770076471,0.208,10.23
ALB (1938).jpeg,470.45,4318.36,3600.24,0.743336809,30.25832562,5.854485288,48.39753268,28.12719364,116.4,87.72,106.1518545,240.9837459,1911.12,0.770088532,0.208,10.23
BB (82).jpg,534.2954545,5122.863636,4317.681818,0.752914781,31.22147499,-4.099974021,50.1310059,31.7292505,224.9545455,131.1363636,192.5790435,274.090435,2185.045455,0.770165424,0.257,11.3
TC (370).jpeg,1004.541667,7634.416667,6191.916667,0.76626906,40.94963959,-22.58987209,61.00264187,41.16429352,194,117.9166667,159.9921358,273.8609426,4030.75,0.770193934,0.256,336.94
BB (787).jpg,915.9423077,9237.307692,7044.461538,0.77866604,50.87572004,20.70946153,85.67936069,54.88439134,209.7692308,77.84615385,158.6740966,357.4278414,3678.153846,0.770212481,0.257,11.3
ALB (1604).jpeg,1085.568182,9543.909091,8117.636364,0.789778594,54.19342138,-17.55718525,89.85857685,53.18960653,118.3636364,83.18181818,106.0210555,398.8805258,4353.454545,0.770219906,0.208,10.23
ALB (1683).jpeg,377.3387097,3724.16129,3079.354839,0.798145512,27.56400443,6.751042579,44.37609161,25.63269058,112.5483871,81.32258065,101.2345508,213.2021236,1579.064516,0.77023207,0.208,10.23
ALB (1969).jpeg,307.0657895,2876.736842,2347.131579,0.752009126,25.50434617,12.68488774,39.12185045,23.3966517,115,85.55263158,105.0604188,178.6424754,1247.236842,0.770283393,0.208,10.23
ALB (432).jpeg,378.0645161,3408.193548,2689.774194,0.760311344,28.40864718,21.59574376,47.02830318,24.95286694,180.1935484,121.0322581,158.1992365,203.9605617,1514.806452,0.770287861,0.208,10.23
ALB (935).jpeg,378.0645161,3408.193548,2689.774194,0.760311344,28.40864718,21.59574376,47.02830318,24.95286694,180.1935484,121.0322581,158.1992365,203.9605617,1514.806452,0.770287861,0.208,10.23
TC (1285).jpeg,1193.625,11242.9,9105.4,0.713748794,65.8828238,11.63696871,102.488815,69.72537664,181.3,128.9,159.5094902,439.9542602,4774.5,0.770306228,0.256,336.94
ALB (1050).jpeg,700.6764706,5637.294118,4781.764706,0.797220627,38.16093582,-11.04770957,58.41594678,35.4954525,146.7058824,120.3529412,136.5540127,271.6595703,2817.647059,0.770314393,0.208,10.23
ALB (303).jpeg,190.3958333,1814.533333,1471.266667,0.777065785,18.58496705,2.00013192,30.62713965,16.38020374,180.6166667,117.9333333,154.0276898,148.5747901,786.5,0.770344661,0.208,10.23
ALB (806).jpeg,190.3958333,1814.533333,1471.266667,0.777065785,18.58496705,2.00013192,30.62713965,16.38020374,180.6166667,117.9333333,154.0276898,148.5747901,786.5,0.770344661,0.208,10.23
ALB (1834).jpeg,305.8684211,2754.973684,2266.710526,0.784239757,28.39680618,-13.87728687,41.40018626,26.05135059,114.3947368,81.97368421,103.616166,191.4879223,1225.815789,0.770358312,0.208,10.23
ALB (1253).jpeg,487.0520833,4429.666667,3760.541667,0.741759215,37.90963437,-7.011015263,59.01627154,36.2720246,150.0833333,119.125,140.1799611,276.8076056,1951.958333,0.770374076,0.208,10.23
ALB (252).jpeg,314.1689189,2708.837838,2239.216216,0.787944269,27.95587904,12.29864849,44.05440127,24.03685433,186.972973,112.1351351,156.19905,195.0628582,1296.432432,0.770377312,0.208,10.23
ALB (755).jpeg,314.1689189,2708.837838,2239.216216,0.787944269,27.95587904,12.29864849,44.05440127,24.03685433,186.972973,112.1351351,156.19905,195.0628582,1296.432432,0.770377312,0.208,10.23
TC (1075).jpeg,1086.681818,10666.54545,7402.909091,0.87821806,60.32357042,10.12375546,103.9658186,46.51655521,195.8181818,89.09090909,159.6631891,385.3757672,4352.727273,0.77037763,0.256,336.94
ALB (2356).jpeg,177.53125,1675.28125,1361.609375,0.751512248,20.39965749,11.94408634,31.1657174,18.80383867,124.6875,96.90625,113.4024797,150.462235,715.296875,0.770388992,0.208,10.23
ALB (2162).jpeg,312.1013514,3161.162162,2677.405405,0.770009793,23.83504445,-7.799968835,39.03733567,24.43691003,122.7027027,98.81081081,112.6149061,214.6022502,1276.72973,0.770417881,0.208,10.23
ALB (2127).jpeg,350.8560606,3306.878788,2757.212121,0.732539762,29.03857193,10.42716741,42.80888696,28.70567856,124.3636364,91,110.8179046,233.7745888,1448.69697,0.770458123,0.208,10.23
ALB (2150).jpeg,259.8125,2619.386364,2151.704545,0.760690253,25.52791407,6.172242742,38.21643255,25.65262564,123.1136364,94.47727273,111.4755754,205.8641954,1048.772727,0.770480123,0.208,10.23
ALB (2349).jpeg,167.8198529,1481.338235,1220.308824,0.78909137,20.1560373,9.216758197,29.85623663,18.24493702,125,94.55882353,113.1934611,135.6479585,682.2941176,0.770491178,0.208,10.23
ALB (2177).jpeg,255.3833333,2662.088889,2162.755556,0.748558295,22.30675733,9.808962443,36.11590264,22.33021307,123.2222222,94.35555556,112.4200701,187.4581633,1025.066667,0.770496741,0.208,10.23
BB (385).jpg,210.1181818,1547.945455,1331.527273,0.747375343,21.13993163,0.958008891,30.46436628,18.99617665,95.38181818,52.01818182,79.03794046,144.0255109,858.5454545,0.770499048,0.257,11.3
ALB (1422).jpeg,354.6136364,2984.333333,2464.212121,0.772263651,28.92346829,2.481625379,41.22537754,26.33578311,147.969697,126.0606061,139.5537489,197.5592001,1453.121212,0.770524639,0.208,10.23
BB (695).jpg,1730.178571,13980.57143,11145.14286,0.692431098,55.52440516,-13.2421689,80.40319749,65.9519252,199.5714286,84.42857143,148.5073366,401.4561686,7360.142857,0.770538095,0.257,11.3
BB (418).jpg,129.433908,1075.632184,901.9770115,0.765156189,16.88335579,-4.617809914,25.13398457,15.05807792,93.87356322,55.27586207,78.58010958,120.6400067,532.7011494,0.770541639,0.257,11.3
TC (1156).jpeg,695.9264706,6338.411765,5765.470588,0.796113176,32.82924667,4.710984181,56.94830154,36.1897267,170.7058824,142.2941176,158.816085,315.7656394,2850.470588,0.770543032,0.256,336.94
ALB (328).jpeg,158.9049296,1554.056338,1243.971831,0.78512115,18.12652681,6.94612707,28.66214347,16.68086968,182.3943662,116.2957746,154.5486045,143.3781405,673.7323944,0.770569293,0.208,10.23
ALB (831).jpeg,158.9049296,1554.056338,1243.971831,0.78512115,18.12652681,6.94612707,28.66214347,16.68086968,182.3943662,116.2957746,154.5486045,143.3781405,673.7323944,0.770569293,0.208,10.23
BB (608).jpg,159.2429577,1467.183099,1229.915493,0.719983275,19.18172847,13.36017503,28.03247984,18.73134102,86.46478873,49.53521127,71.34094807,141.685956,657.2816901,0.770577533,0.257,11.3
ALB (1287).jpeg,911.7884615,8286.230769,7003.461538,0.721164337,59.18544306,-8.279647047,91.4365974,62.23741304,151.3076923,119.6153846,140.303704,400.2720527,3649.692308,0.77057821,0.208,10.23
SD (577).jpeg,1188.675,9958.1,9578.9,0.722719476,41.70494312,4.01846027,71.98469215,54.93593696,25.6,13.6,20.75533216,485.3060459,5154.9,0.770597847,0.158,278.85
ALB (587).jpeg,301.6282051,2934.692308,2209.666667,0.729538843,25.86254043,5.2183975,40.58918715,25.42805861,174.5641026,132.0512821,157.1879764,153.1985365,1212.846154,0.770623853,0.208,10.23
ALB (84).jpeg,301.6282051,2934.692308,2209.666667,0.729538843,25.86254043,5.2183975,40.58918715,25.42805861,174.5641026,132.0512821,157.1879764,153.1985365,1212.846154,0.770623853,0.208,10.23
TC (1208).jpeg,530.7613636,4643.181818,4001.090909,0.749759356,39.50995989,-11.69891956,58.88257701,39.07479545,174.1363636,137.4545455,160.437314,306.4711496,2136.318182,0.770629947,0.256,336.94
ALB (2173).jpeg,267.2267442,2723.767442,2255.767442,0.768435978,24.43823078,2.991667848,37.94540852,25.20554296,123.2325581,94.04651163,112.1879923,194.5577636,1077.906977,0.770633198,0.208,10.23
ALB (1418).jpeg,490.15625,4139.416667,3386.75,0.76016029,37.83086661,-3.374500595,53.37837684,34.85977616,150.625,122.0833333,140.275306,249.0254538,1962.458333,0.770668144,0.208,10.23
ALB (2466).jpeg,510.3478261,5233,4117.086957,0.684039605,36.10099953,-3.099593375,56.42714699,35.26541525,129.7826087,90.69565217,115.8993622,272.839364,2059,0.770681739,0.208,10.23
ALB (2129).jpeg,312.1959459,2920.540541,2412.810811,0.772026986,27.47985612,3.021954605,41.74530775,26.14113739,124.5135135,89.86486486,110.6558652,215.1798875,1290.513514,0.770687131,0.208,10.23
ALB (2115).jpeg,219.3990385,2054.596154,1691.211538,0.745930741,23.45210536,14.1526112,34.70430279,22.82127366,123.2692308,90.01923077,109.7135065,177.2654865,887.3269231,0.770710406,0.208,10.23
BB (314).jpg,93.8559322,953.5169492,794.5084746,0.768855176,13.32874006,-1.290382749,21.11097823,12.54815839,87.07627119,53.94067797,73.4825174,101.5177201,388.1864407,0.770751427,0.257,11.3
BB (1546).jpg,385.3916667,3736.5,3072.533333,0.739198222,29.83868009,10.23042117,45.19048417,29.68697504,227.3,136,194.2133631,257.8105217,1565.5,0.770785493,0.257,11.3
BB (1446).jpg,275.1428571,2767.785714,2333.404762,0.794737768,23.06109633,10.03715963,36.69867709,22.98077053,223.2142857,146.7857143,196.4701302,184.7681886,1115.190476,0.770789316,0.257,11.3
BB (1174).jpg,227.55,2381.88,1892.06,0.78466189,23.14686094,17.74867476,37.9202361,21.61777051,219.66,140.32,190.2697849,187.8534862,917.34,0.770815268,0.257,11.3
ALB (2140).jpeg,274.25,2864.595238,2350,0.76958438,23.13733456,6.999142191,35.97034604,23.57398195,122.7380952,93.14285714,110.5161231,196.621346,1129.928571,0.770836466,0.208,10.23
TC (1221).jpeg,914.2307692,8048.538462,6981.615385,0.777877109,47.66837237,-5.246677729,77.96606273,47.96807333,174.7692308,132.6153846,159.620766,377.8790763,3747.846154,0.770837333,0.256,336.94
BB (446).jpg,173.5909091,1260.045455,1080.439394,0.758345797,19.34484657,1.115535468,27.60123717,17.26757195,95.42424242,52.8030303,79.48023316,132.1286894,759.9848485,0.770851463,0.257,11.3
BB (115).jpg,150.6466667,1314.666667,1090.72,0.766602721,18.7965057,5.623505586,28.23280199,17.16218327,89.45333333,50.65333333,72.70234596,135.9426377,612.68,0.770856663,0.257,11.3
TC (635).jpeg,356.8030303,3594,2831.939394,0.771477162,27.28573992,1.87031501,44.88378223,23.85406455,190.6666667,113.3939394,159.795537,177.6851785,1434.30303,0.770867148,0.256,336.94
BB (909).jpg,210.0681818,2192.472727,1781.454545,0.754726565,20.36880349,-4.934252495,32.64317584,18.59811083,217.4545455,152.1818182,190.5385167,144.032415,842.0727273,0.770891608,0.257,11.3
BB (466).jpg,202.25,1466.22807,1236.684211,0.754279698,21.14563686,14.73012601,30.55260823,18.60699945,95.33333333,55.66666667,79.66426833,142.4196108,888.1929825,0.770894188,0.257,11.3
BB (537).jpg,126.7897727,1079.454545,904.3636364,0.753230748,17.6871479,-1.679248804,25.23074082,16.40476002,94.48863636,55.38636364,79.56617614,129.2328393,526.9431818,0.770923653,0.257,11.3
ALB (485).jpeg,228.1421569,2317.019608,1870.862745,0.776641844,18.01461189,3.983535134,28.56706956,17.78097978,177.4509804,126.3137255,155.0734562,137.0852558,953.8627451,0.770964438,0.208,10.23
ALB (988).jpeg,228.1421569,2317.019608,1870.862745,0.776641844,18.01461189,3.983535134,28.56706956,17.78097978,177.4509804,126.3137255,155.0734562,137.0852558,953.8627451,0.770964438,0.208,10.23
BB (88).jpg,281.6341463,2681.634146,2230.243902,0.761304818,27.02911456,7.839615091,41.06162362,25.0696834,227.4390244,128.3902439,194.5958669,192.8384796,1129.95122,0.771019333,0.257,11.3
ALB (283).jpeg,183.8830645,1689.887097,1346.66129,0.771708718,19.76531033,-0.21210327,31.60339138,17.05308266,181.7741935,118.0483871,155.3207155,146.8058313,775.7903226,0.771101584,0.208,10.23
ALB (786).jpeg,183.8830645,1689.887097,1346.66129,0.771708718,19.76531033,-0.21210327,31.60339138,17.05308266,181.7741935,118.0483871,155.3207155,146.8058313,775.7903226,0.771101584,0.208,10.23
ALB (32).jpeg,2015.625,14616,12640,0.588949392,73.85027103,34.13655335,103.2549861,72.93487483,134,94.5,119.2059102,506.9782284,8063.333333,0.771115054,0.208,10.23
TC (455).jpeg,1204.675,8789.9,7330.5,0.793659969,58.49109606,-11.68491193,83.12026962,50.17041994,205.8,95.4,160.4217976,338.0290727,4828.7,0.771115185,0.256,336.94
SD (782).jpeg,418.4107143,4358.464286,3482.321429,0.760625637,30.95932108,-10.61471663,51.44439079,31.42766497,26.32142857,11.89285714,22.15983765,228.7033999,1686.357143,0.771189618,0.158,278.85
ALB (2193).jpeg,350.8863636,3306.545455,2659.969697,0.739765178,32.54916911,12.9984915,50.04679262,31.16446928,123.4848485,90.27272727,111.2539487,234.1979075,1415.393939,0.771200792,0.208,10.23
BB (1287).jpg,329.8285714,3450.971429,2723.914286,0.769276983,28.93121116,15.25963182,46.2223431,28.56818913,224.8857143,135.8285714,193.4460065,227.2180714,1337.342857,0.771203553,0.257,11.3
BB (89).jpg,282.9817073,3006.073171,2407.317073,0.738588606,22.29197514,-12.37178092,37.31750032,20.34764257,218.8780488,138.7804878,191.7091529,180.3527777,1139.609756,0.771237615,0.257,11.3
BB (237).jpg,127.5596591,1135.261364,966.125,0.768664628,17.2474346,5.42875294,25.78773009,15.69851798,90.86363636,52.17045455,75.15905888,122.2098804,516.3295455,0.771238147,0.257,11.3
ALB (1028).jpeg,255.8055556,2631.555556,2150.111111,0.782363616,20.34451749,10.92128046,32.71991485,19.98079677,183.0222222,124.7555556,159.4641089,182.0778113,1052.711111,0.77124235,0.208,10.23
ALB (525).jpeg,255.8055556,2631.555556,2150.111111,0.782363616,20.34451749,10.92128046,32.71991485,19.98079677,183.0222222,124.7555556,159.4641089,182.0778113,1052.711111,0.77124235,0.208,10.23
ALB (2307).jpeg,376.0806452,3298.354839,2759.419355,0.754928081,32.8511312,3.672486649,47.66484275,32.53664574,125.0967742,93.41935484,113.2249929,225.9677709,1504.774194,0.771243015,0.208,10.23
BB (224).jpg,102.2775229,952.3027523,804.8165138,0.762783765,14.47721493,4.048113,22.40708435,13.0617302,86.0733945,53.35779817,73.04893141,103.7259488,414.8990826,0.771254564,0.257,11.3
BB (1164).jpg,223.4117647,2252.960784,1809.647059,0.721799336,21.64304464,21.73715612,34.42100053,20.14555345,221.8235294,145.2941176,194.0420561,180.9954445,907.4509804,0.77125632,0.257,11.3
BB (37).jpg,289.175,2565.175,2149.625,0.770895122,28.92741047,7.387271848,41.50507761,26.23022557,234.05,142.975,203.555505,192.7196184,1161.85,0.771260002,0.257,11.3
SD (253).jpeg,1200.275,10280,8434.6,0.674320021,52.03764913,52.17505243,79.66794882,48.57223827,139.4,90.5,124.4093856,381.4008548,4801.1,0.771287937,0.158,278.85
ALB (477).jpeg,179.5390625,1840.1875,1465.640625,0.764077978,17.4153458,13.00389048,27.54912039,16.31413868,178.25,126.875,155.859734,129.8332966,737.09375,0.771308053,0.208,10.23
ALB (980).jpeg,179.5390625,1840.1875,1465.640625,0.764077978,17.4153458,13.00389048,27.54912039,16.31413868,178.25,126.875,155.859734,129.8332966,737.09375,0.771308053,0.208,10.23
ALB (2047).jpeg,590.4125,5217.05,4061.6,0.72307093,38.56198117,-0.244586814,59.13860605,35.51317972,117.9,90.8,107.8065031,282.1713562,2362.25,0.771337965,0.208,10.23
TC (497).jpeg,2010.291667,13856.33333,11224.83333,0.774725824,81.93644376,-53.76945171,122.7870834,66.08193106,210.5,75.33333333,154.8027067,542.2355877,8080.166667,0.77134732,0.256,336.94
TC (601).jpeg,364.875,3640.8125,2739.46875,0.765138025,32.70904003,6.177562527,51.89162038,28.99168439,200.3125,95.0625,161.8651222,209.0132552,1459.5,0.771373665,0.256,336.94
BB (1463).jpg,279.2012195,2672.804878,2273.02439,0.778905294,26.28514367,9.074306429,42.70416489,24.81359621,219.4390244,140.9268293,190.4560252,213.8386793,1142.04878,0.771447095,0.257,11.3
TC (463).jpeg,1089.568182,8862.818182,6825.909091,0.728319569,54.05138039,8.979071893,76.46837976,48.66440212,202.4545455,98.81818182,161.3590814,363.8723073,4421.181818,0.771462362,0.256,336.94
ALB (1554).jpeg,625.5,5565.526316,4209.263158,0.690651787,39.26005459,2.333385105,60.8675243,35.91816197,117.6842105,89.10526316,107.7339453,260.6333218,2502,0.771484345,0.208,10.23
TC (166).jpeg,853.0892857,7236.785714,5152.857143,0.780354616,47.29028792,3.923568347,71.37218641,39.68680948,200.7142857,108.6428571,162.0562968,309.7175838,3428.5,0.771495018,0.256,336.94
TC (140).jpeg,738.53125,7140,5875.0625,0.795829414,47.80381547,-18.11178982,80.05920784,47.05537809,174.4375,139.3125,160.0624516,343.7850016,2954.625,0.771500056,0.256,336.94
BB (512).jpg,150.5766667,1683.186667,1336.413333,0.766564195,16.68258332,4.349774703,26.82315959,16.26306606,91.22666667,53.50666667,75.75228353,133.6076926,632.0266667,0.771509817,0.257,11.3
ALB (1896).jpeg,405.1724138,3831.413793,3192.655172,0.811045613,28.39987651,-10.89993632,44.71354816,26.65998681,114.137931,85.27586207,104.0241647,207.8833444,1673.344828,0.771555127,0.208,10.23
BB (445).jpg,155.7808219,1204.30137,1001.041096,0.758941634,17.7224817,2.938679585,25.78020957,16.25807059,95.75342466,55.09589041,80.37154058,130.2795805,700.739726,0.771571552,0.257,11.3
ALB (1648).jpeg,470.62,4196.88,3612.96,0.744093787,35.95459351,-3.031080212,54.53144325,35.58833127,116.68,82.16,104.6352293,235.6901802,1884.36,0.771572065,0.208,10.23
BB (392).jpg,110.6534653,974.3861386,819.029703,0.75906925,15.69880103,4.353163403,23.02304122,14.53692054,92.77227723,55.89108911,78.05618942,111.23978,448.3564356,0.771572628,0.257,11.3
SD (332).jpeg,999.5416667,7993.083333,6168.333333,0.817801837,56.15625297,-23.1289106,85.91906126,53.20987729,145.5,89.33333333,131.1997,327.8410712,4005.833333,0.771591108,0.158,278.85
TC (137).jpeg,909.3846154,8529.538462,7294.538462,0.710646738,55.18899168,-24.7926177,89.67037501,55.9783758,175.7692308,132.9230769,159.8353448,419.4254299,3646.384615,0.771621946,0.256,336.94
ALB (1657).jpeg,417.8482143,3917.75,3260.607143,0.740265585,32.64307466,-2.135574034,49.80561925,32.42370874,114.5714286,85.28571429,104.4228643,230.6797231,1683.928571,0.771674122,0.208,10.23
ALB (1466).jpeg,417.5714286,3819.785714,3340.535714,0.783611857,28.1530277,-7.152607511,46.13413562,26.78448103,146.9285714,121,138.0417583,235.2286009,1703.714286,0.771679905,0.208,10.23
ALB (2093).jpeg,207.8136364,2052.109091,1708.4,0.766673621,21.49157663,12.39395749,32.26237882,21.55577631,123.5818182,90.83636364,110.2370675,163.206132,840.7090909,0.771702278,0.208,10.23
TC (426).jpeg,568.8690476,4610.714286,3328.285714,0.749662207,35.06280145,7.422499579,52.65361968,28.88290891,197.9047619,104.952381,162.8280282,204.6682848,2279.238095,0.77170374,0.256,336.94
ALB (1633).jpeg,560.3095238,4898.380952,4127.52381,0.721455103,40.58713657,18.84733457,58.04720906,41.87493164,116.8571429,80.19047619,104.948726,283.8651067,2241.238095,0.77175963,0.208,10.23
BB (918).jpg,246.75,2159.212766,1836.744681,0.757091386,24.90315694,-0.462044708,37.02096022,22.15292343,222.9574468,154.4680851,193.4248978,162.5402543,998.4255319,0.771766922,0.257,11.3
BB (531).jpg,92.2375,807.9833333,686.2833333,0.762284489,14.82849455,7.021557923,21.91805062,13.53740193,92.83333333,54.85,78.00356867,100.1919254,390.675,0.771769937,0.257,11.3
ALB (261).jpeg,256.6111111,2114.844444,1810.755556,0.807688855,24.85974488,8.060693823,39.19108036,21.03195957,184.4666667,111.9777778,155.2622573,172.2151354,1060.777778,0.771812677,0.208,10.23
ALB (764).jpeg,256.6111111,2114.844444,1810.755556,0.807688855,24.85974488,8.060693823,39.19108036,21.03195957,184.4666667,111.9777778,155.2622573,172.2151354,1060.777778,0.771812677,0.208,10.23
ALB (1145).jpeg,694.3382353,5390.294118,4488.470588,0.774311476,44.37150628,-28.7985228,64.96494666,40.63814508,153.2352941,122.8235294,142.9770692,332.5189413,2786.235294,0.771832025,0.208,10.23
ALB (2280).jpeg,588.2625,4555.85,3952.95,0.777515787,41.90195875,-10.94428722,62.13558546,36.51123503,126.5,90.25,114.6395978,300.576129,2389.05,0.771839196,0.208,10.23
TC (1178).jpeg,490.7395833,4757,4032.125,0.754076191,33.35897384,-9.587062362,52.16735246,35.05923425,171.75,143.625,160.8438539,242.9682192,1986.25,0.77186619,0.256,336.94
SD (759).jpeg,839.125,8068.571429,7135.357143,0.728727107,43.64786739,16.78928626,69.33891152,48.16104253,26.21428571,12.28571429,21.60027633,438.6150636,3595.285714,0.771890155,0.158,278.85
ALB (1643).jpeg,654.4444444,6013,5050.666667,0.768828625,46.07650133,22.4496661,70.34580761,48.21992094,117.3888889,81.77777778,105.4676549,324.5805814,2634.666667,0.771909818,0.208,10.23
ALB (225).jpeg,2010.25,15783.83333,13116,0.868000153,82.52382119,26.28578545,134.0401608,65.97661135,189.5,86.16666667,149.6527996,549.5513285,8054.5,0.771927155,0.208,10.23
ALB (728).jpeg,2010.25,15783.83333,13116,0.868000153,82.52382119,26.28578545,134.0401608,65.97661135,189.5,86.16666667,149.6527996,549.5513285,8054.5,0.771927155,0.208,10.23
SD (248).jpeg,1330.583333,12239.66667,9889.555556,0.738601963,61.85828616,12.70417558,93.92562874,61.06433968,142.1111111,83.44444444,123.2094164,447.6346759,5573.888889,0.771927601,0.158,278.85
ALB (1288).jpeg,992.0833333,8554.75,7722.666667,0.715189182,52.98545802,-5.898594137,80.12646593,62.42233479,149.3333333,119.6666667,139.7995808,393.6115528,3968.333333,0.771930127,0.208,10.23
BB (1288).jpg,339.9338235,3610.705882,2915.5,0.746741846,28.37481805,23.46482374,44.69501087,29.0591753,224.8235294,137.2058824,193.6310154,229.3939679,1381.5,0.771959918,0.257,11.3
BB (1394).jpg,227.9,2420.04,1901.3,0.800740229,26.03249857,8.916527593,41.48550556,23.63788525,226.62,135.36,197.4769682,183.942927,911.76,0.771966834,0.257,11.3
BB (62).jpg,510.0978261,4611.652174,3906.826087,0.796375101,35.29468264,-6.878909964,54.69569791,32.10009575,232.1304348,123.5652174,196.7460341,271.5758892,2065.869565,0.772079834,0.257,11.3
TC (1305).jpeg,1328.888889,10430.66667,9036.444444,0.741037059,69.60064901,40.99677155,106.0218389,67.66277769,178.7777778,127,160.0884098,462.4007253,5315.555556,0.77211578,0.256,336.94
BB (460).jpg,391.275,2642.333333,2285.266667,0.720709202,29.84632661,8.332731169,41.04907247,27.75404017,97.43333333,48.1,79.17810627,209.8032755,1786.8,0.772133705,0.257,11.3
BB (609).jpg,136.0662651,1247.084337,1045.325301,0.752901335,17.14800573,8.258080141,26.57691332,15.87487054,85.97590361,51.71084337,71.84459973,122.697931,550.2168675,0.772152185,0.257,11.3
BB (1531).jpg,363.5546875,3490.75,3013.25,0.76944192,28.47170925,-9.688094953,45.43262387,28.15683673,228.03125,146.8125,200.7664968,222.8058981,1460.6875,0.772154119,0.257,11.3
SD (949).jpeg,619.5131579,6417.105263,5104.210526,0.799984274,41.25183919,-6.165334239,71.33632196,40.01650392,25.68421053,13.15789474,22.56453487,311.1330331,2505.473684,0.772155226,0.158,278.85
BB (602).jpg,119.9202128,1106.797872,902.4893617,0.759680602,16.44711539,0.566577039,25.19745601,14.7404616,85.60638298,53.37234043,72.4021596,109.938259,482.4361702,0.77221543,0.257,11.3
BB (368).jpg,149.8782895,1230.131579,1016.828947,0.793426333,17.49641629,1.904841888,26.80813977,15.0738063,92.97368421,55.03947368,77.95143082,122.3963829,631.9473684,0.772219012,0.257,11.3
TC (719).jpeg,1726.75,13016.57143,9955.142857,0.735578198,77.51539646,18.69930695,109.2529073,70.19307809,200.1428571,89.42857143,150.4834097,432.5060604,6919.142857,0.772232036,0.256,336.94
SD (84).jpeg,1195.675,10785.2,9218.1,0.802608484,57.55325008,-5.683753543,93.39269061,55.24014009,143.4,82.8,128.2045749,420.9513165,4865.6,0.772248803,0.158,278.85
SD (195).jpeg,846.6785714,7594.857143,6303.571429,0.760296278,52.29716512,-16.07077071,77.10491204,52.43118742,144.1428571,85.07142857,127.2966884,372.6591448,3389.142857,0.772268651,0.158,278.85
TC (452).jpeg,660.8333333,5361.333333,4463.388889,0.704156556,39.86564336,-27.7550145,56.05378527,36.10870428,206.4444444,97.33333333,162.2563042,263.3537236,2738.055556,0.77229383,0.256,336.94
ALB (2116).jpeg,207.7727273,1934.745455,1607.327273,0.708393848,21.44214868,13.46158305,31.76116199,21.27725957,122.0545455,92.52727273,110.1248165,164.4597178,836.4727273,0.772295007,0.208,10.23
ALB (1025).jpeg,187.692623,1779.311475,1502.901639,0.741987828,19.2172099,5.978275093,29.98488162,17.87903144,181.8360656,122.295082,157.8095213,143.5429659,776.0655738,0.77229891,0.208,10.23
ALB (522).jpeg,187.692623,1779.311475,1502.901639,0.741987828,19.2172099,5.978275093,29.98488162,17.87903144,181.8360656,122.295082,157.8095213,143.5429659,776.0655738,0.77229891,0.208,10.23
BB (1583).jpg,362.953125,3195.28125,2688.15625,0.755567354,31.24012464,5.852826248,46.86556755,28.14751218,234.0625,138.3125,202.1004836,228.3217926,1474.84375,0.772308216,0.257,11.3
SD (919).jpeg,1335.555556,11152.11111,10305.11111,0.730474317,45.23721411,8.744731095,71.93638383,58.98863822,25.33333333,12.66666667,20.62771398,399.2866721,5475.888889,0.77236449,0.158,278.85
ALB (2206).jpeg,196.2068966,1836.137931,1494.982759,0.741720016,22.29375401,10.52278498,33.58207254,20.84601964,121.6724138,96.87931034,111.7376392,163.4153554,787.6034483,0.772372173,0.208,10.23
ALB (2407).jpeg,296.3782051,3089.230769,2616.179487,0.731655674,24.10423932,14.56607567,37.70024176,25.66212111,125.0512821,92.17948718,112.04286,200.9229214,1236.461538,0.772440686,0.208,10.23
ALB (2068).jpeg,289.1625,2699.25,2406.35,0.753281676,23.4714122,10.36690824,36.29849716,23.25576804,123.6,94,111.6610814,195.8964735,1182.55,0.772468537,0.208,10.23
BB (655).jpg,696.2794118,7064.058824,5451.470588,0.75503534,42.24659777,-19.43333655,72.84715462,39.2803401,204.8823529,102.2352941,165.4157195,312.5226401,2787.470588,0.772478241,0.257,11.3
ALB (1052).jpeg,472.94,3914.56,3317.52,0.757323093,30.67808268,-13.9363685,47.20254577,27.78926501,146.04,122.24,135.8274954,217.1343606,1924.68,0.772486973,0.208,10.23
BB (288).jpg,100.490991,916.972973,786.0630631,0.773166237,14.06460695,3.892581111,21.37449547,12.78426226,88.90990991,56.20720721,75.97380134,101.7437921,412.8558559,0.772507322,0.257,11.3
ALB (274).jpeg,197.5775862,1695.827586,1411.310345,0.825043933,20.63467784,3.312892769,32.46053229,17.77010681,182.8448276,116.5172414,155.0230008,147.500403,808.637931,0.772520998,0.208,10.23
ALB (777).jpeg,197.5775862,1695.827586,1411.310345,0.825043933,20.63467784,3.312892769,32.46053229,17.77010681,182.8448276,116.5172414,155.0230008,147.500403,808.637931,0.772520998,0.208,10.23
